,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/epping-2121/8-merinda-ave-epping-nsw-2121-12357998,"8 Merinda Ave, Epping",3,2,1,,740m2,$1.20M,$1.30M,$575/w,$650/w,House 1979 740m2 Residential - A 5/DP214673 ,09 Mar 2019 Sold $1.04M,"13 Feb 2019 Listed for Sale Sold $1,040,000",
0,https://www.onthehouse.com.au/property/nsw/epping-2121/17-ryde-st-epping-nsw-2121-13342634,"17 Ryde St, Epping",5,3,1,,455m2,$1.80M,$2.00M,$950/w,$1100/w,House 1977 455m2 Residential - A 5/DP7726 ,09 Mar 2019 Sold $1.78M,06 Feb 2019 Listed for Sale Auction this Saturday on site at 2PM,14 Oct 2016 Sold $2.00M
0,https://www.onthehouse.com.au/property/nsw/epping-2121/20a-dorset-st-epping-nsw-2121-4743974,"20a Dorset St, Epping",4,2,2,,598m2,$1.50M,$1.60M,$850/w,$950/w,House 2000 598m2 Residential - A 2/1010160 ,09 Mar 2019 Sold ,09 Mar 2019 Sold $1.42M,08 Feb 2019 Listed for Sale Auction 9th March at 2.15pm (Unless Sold Prior)
0,https://www.onthehouse.com.au/property/nsw/epping-2121/14-angus-ave-epping-nsw-2121-4746970,"14 Angus Ave, Epping",3,2,2,,537m2,$1.20M,$1.30M,$650/w,$750/w,House 1980 537m2 Residence Residential - A 103/830269 ,11 Apr 2019 Listed for Rent $650,15 Mar 2019 Sold $1.19M,09 Mar 2019 Sold $1.19M
0,https://www.onthehouse.com.au/property/nsw/epping-2121/31-hillcrest-ave-epping-nsw-2121-4966221,"31 Hillcrest Ave, Epping",3,1,1,,1277m2,$1.80M,$2.00M,$500/w,$575/w,House 1980 1277m2 Residence Residential - A 45/7973 ,08 Mar 2019 Sold $1.36M,09 Jul 2009 Sold $818k,26 Jul 1996 Sold $306k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/18-helen-st-epping-nsw-2121-4503185,"18 Helen St, Epping",3,1,1,98m2,803m2,$1.20M,$1.30M,$425/w,$500/w,House 1950 98m2 803m2 Residence Residential - A 5/27715 ,12 Mar 2019 Listed for Sale UNDER CONTRACT,07 Mar 2019 Sold $1.12M,19 Apr 2017 Listed for Rent $540 per week!
0,https://www.onthehouse.com.au/property/nsw/epping-2121/9-park-st-epping-nsw-2121-2278439,"9 Park St, Epping",3,1,1,,404m2,$1.30M,$1.40M,$425/w,$500/w,House 1980 404m2 Residence Residential - A 581/838590 ,05 Mar 2019 Sold $1.22M,11 Jun 2010 Sold $806k,18 May 2006 Sold $512k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/1a-hillside-cres-epping-nsw-2121-12480926,"1a Hillside Cres, Epping",5,3,4,,1459m2,$2.80M,$3.00M,$1100/w,$1250/w,House 1977 1459m2 Residential - A 2/DP608292 ,05 Mar 2019 Sold ,04 Mar 2019 Sold $2.67M,"13 Nov 2018 Listed for Rent $1,200"
0,https://www.onthehouse.com.au/property/nsw/epping-2121/12-haywood-st-epping-nsw-2121-12368769,"12 Haywood St, Epping",3,1,1,,1284m2,$1.50M,$1.60M,$500/w,$575/w,House 1997 1284m2 Residential - A 40/28874 ,02 Mar 2019 Sold $1.02M,09 May 1997 Sold $278k,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/106-essex-st-epping-nsw-2121-13192483,"106 Essex St, Epping",3,1,1,,1011m2,$1.60M,$1.80M,$425/w,$500/w,House 1983 1011m2 Residential - A 67/DP6719 ,27 Feb 2019 Sold $1.36M,"04 Jan 2019 Listed for Sale $1,380,000",02 Feb 1983 Sold $116k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/9-audine-ave-epping-nsw-2121-2541620,"9 Audine Ave, Epping",5,3,1,130m2,651m2,$1.50M,$1.60M,$650/w,$750/w,House 1970 130m2 651m2 Residential - A 4/222663 ,26 Feb 2019 Sold $1.38M,"26 Jan 2019 Listed for Sale $1,500,000",09 May 2016 Sold $1.38M
0,https://www.onthehouse.com.au/property/nsw/epping-2121/3-treeview-pl-epping-nsw-2121-4810194,"3 Treeview Pl, Epping",4,3,2,,746m2,$1.50M,$1.60M,$750/w,$850/w,House 1990 746m2 Residential - A 1/236512 ,23 Feb 2019 Sold $1.43M,23 Feb 2019 Sold $1.43M,19 May 1999 Sold $476k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/21-willoughby-st-epping-nsw-2121-4294966,"21 Willoughby St, Epping",3,2,2,,949m2,$1.80M,$2.00M,$650/w,$750/w,House 2004 949m2 Residence Residential - A A/357134 ,22 Feb 2019 Sold ,19 Feb 2004 Sold $675k,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/84a-wyralla-ave-epping-nsw-2121-4577506,"84a Wyralla Ave, Epping",3,2,2,,430m2,$1.30M,$1.40M,$650/w,$750/w,House 2002 430m2 Residence Residential - A 512/1014460 ,21 Feb 2019 Sold ,08 Feb 2002 Sold $540k,
0,https://www.onthehouse.com.au/property/nsw/epping-2121/26-third-ave-epping-nsw-2121-13071949,"26 Third Ave, Epping",3,1,1,116m2,687m2,$1.50M,$1.60M,$500/w,$575/w,House 1950 116m2 687m2 Residential - A 1/DP570776 ,16 Feb 2019 Sold $1.30M,31 May 2017 Sold $1.64M,05 Apr 2017 Listed for Sale FOR SALE
0,https://www.onthehouse.com.au/property/nsw/epping-2121/56-wyralla-ave-epping-nsw-2121-3755473,"56 Wyralla Ave, Epping",3,2,1,,730m2,$1.80M,$2.00M,$950/w,$1100/w,House 1920 730m2 Residence Residential - A 28/6610 ,16 Feb 2019 Sold $1.83M,06 Aug 2004 Sold $955k,12 Jul 2002 Sold $600k
0,https://www.onthehouse.com.au/property/nsw/epping-2121/62-pennant-pde-epping-nsw-2121-13480657,"62 Pennant Pde, Epping",3,1,3,,1000m2,$1.30M,$1.40M,$425/w,$500/w,House 1974 1000m2 Residential - A 88/DP30065 ,18 Jun 2019 Listed for Rent $450 per week,14 Feb 2019 Sold $950k,25 Jan 2019 Listed for Sale Auction
