,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/115-23--35-crane-rd-castle-hill-nsw-2154-17850324,"115/23-35 Crane Rd, Castle Hill",3,2,2,155m2,17394m2,$900k,$1.00M,$500/w,$575/w,Unit 2012 155m2 17394m2 Residential - A 117/SP87062 ,02 Oct 2020 Sold $860k,24 Sep 2020 Listed for Rent Just Listed $600 P/W,"09 Jul 2020 Listed for Sale $850,000 - $900,000"
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/16-orleans-way-castle-hill-nsw-2154-4340757,"16 Orleans Way, Castle Hill",4,2,2,174m2,539m2,$1.30M,$1.40M,$650/w,$750/w,House 2004 174m2 539m2 Residence Residential - A 823/1033894 ,02 Oct 2020 Sold $1.30M,"10 Jun 2020 Listed for Sale $1,300,000 - $1,350,000",06 Nov 2014 Rented $700
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/18-bassett-pl-castle-hill-nsw-2154-12685653,"18 Bassett Pl, Castle Hill",5,4,2,,733m2,$1.60M,$1.80M,$750/w,$850/w,House 1996 733m2 Residential - A 24/845186 ,01 Oct 2020 Sold $1.80M,"25 Aug 2020 Listed for Sale Sold! $1,800,000",03 Nov 1995 Sold $175k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/110-showground-rd-castle-hill-nsw-2154-2395636,"110 Showground Rd, Castle Hill",4,2,5,,939m2,$1.54M,$1.88M,,,House 1978 939m2 Residential - A 163/597071 ,28 Sep 2020 Sold $1.62M,"31 Mar 2020 Listed for Sale Price Guide $1,600,000 to $1,760,000",01 Feb 2007 Sold $555k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/12-cumberland-ave-castle-hill-nsw-2154-13649704,"12 Cumberland Ave, Castle Hill",4,3,2,,962m2,$1.60M,$1.80M,$750/w,$850/w,House 1978 962m2 Residential - A 145/DP247711 ,26 Sep 2020 Sold $1.71M,02 Sep 2020 Listed for Sale SOLD BY JOEL SIMPSON,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/2-broadsword-pl-castle-hill-nsw-2154-9204165,"2 Broadsword Pl, Castle Hill",5,3,3,285m2,969m2,$1.60M,$1.80M,$750/w,$850/w,House 1990 285m2 969m2 Residence Residential - A 1333/748788 ,26 Sep 2020 Sold $2.00M,30 Jul 2010 Sold $880k,16 Jan 1991 Sold $395k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/9-12--18-sherwin-ave-castle-hill-nsw-2154-14262978,"9/12-18 Sherwin Ave, Castle Hill",2,2,2,100m2,3642m2,$750k,$800k,$500/w,$575/w,Unit 1996 100m2 3642m2 Residential - A 9/SP79878 ,25 Sep 2020 Sold ,09 Jan 2018 Sold $770k,07 Nov 2017 Listed for Sale Auction
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/65-fishburn-cres-castle-hill-nsw-2154-2340709,"65 Fishburn Cres, Castle Hill",4,2,2,,960m2,$1.50M,$1.60M,$750/w,$850/w,House 1997 960m2 Residential - A 11/255569 ,25 Sep 2020 Sold ,03 Oct 2006 Sold $665k,31 May 2000 Sold $436k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/5-benbullen-way-castle-hill-nsw-2154-2488322,"5 Benbullen Way, Castle Hill",5,4,2,,700m2,$1.80M,$2.00M,$575/w,$650/w,House 700m2 Residential - A 520/1112398 ,25 Sep 2020 Sold ,01 Sep 2020 Listed for Sale Sold,09 Oct 2007 Sold $550k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/27-bassett-pl-castle-hill-nsw-2154-4449356,"27 Bassett Pl, Castle Hill",5,3,3,251m2,751m2,$1.60M,$1.80M,$750/w,$850/w,House 1990 251m2 751m2 House Residential - A 12/845186 ,24 Sep 2020 Sold ,04 Sep 2020 Listed for Sale SOLD BY SAM SHAMAL 0452 400 059,02 May 2011 Sold $943k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/4-st-pauls-ave-castle-hill-nsw-2154-4538050,"4 St Pauls Ave, Castle Hill",4,2,3,,641m2,$1.60M,$1.80M,$1250/w,$1400/w,House 2001 641m2 Vacant Land Residential - A 4/1130428 ,24 Sep 2020 Sold $1.72M,12 Jun 2020 Listed for Rent $1250 per week,31 Jan 2019 Listed for Rent $1250 per week
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/42-31--39-sherwin-ave-castle-hill-nsw-2154-14262990,"42/31-39 Sherwin Ave, Castle Hill",1,1,2,,7889m2,$650k,$700k,$425/w,$500/w,Unit 2003 7889m2 Residential - A ,22 Sep 2020 Sold $720k,"10 Sep 2020 Listed for Sale $720,000",17 Nov 2006 Sold $385k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/1-21-david-rd-castle-hill-nsw-2154-4774069,"1/21 David Rd, Castle Hill",3,2,2,148m2,440m2,$1.00M,$1.10M,$575/w,$650/w,House 1990 148m2 440m2 Residence Residential - A 1/SP42700 ,22 Sep 2020 Sold $1.15M,27 Aug 2020 Listed for Sale Price Guide $1.15m-$1.2m Call Jack on 0425232728,29 Oct 2015 Listed for Sale Offers above $1 million
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/3-4--10-orange-gr-castle-hill-nsw-2154-13858626,"3/4-10 Orange Gr, Castle Hill",2,2,2,,4471m2,$750k,$800k,$500/w,$575/w,Unit 2002 4471m2 Residential - A 3/SP68656 ,21 Sep 2020 Sold ,05 May 2020 Listed for Sale Sold,23 Oct 2015 Sold $690k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/100-old-castle-hill-rd-castle-hill-nsw-2154-12651959,"100 Old Castle Hill Rd, Castle Hill",5,4,3,210m2,900m2,$1.60M,$1.80M,$950/w,$1100/w,House 1980 210m2 900m2 Residential - A 5/DP259594 ,19 Sep 2020 Sold ,21 Aug 2020 Listed for Sale Contact Agent,02 Mar 2018 Sold $1.30M
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/32-ambleside-dr-castle-hill-nsw-2154-13199477,"32 Ambleside Dr, Castle Hill",3,2,2,,717m2,$1.20M,$1.30M,$500/w,$575/w,House 1979 717m2 Residential - A 104/DP262802 ,19 Sep 2020 Sold $1.38M,"14 Sep 2020 Listed for Sale $1,350,000",
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/4-marriott-gr-castle-hill-nsw-2154-13247556,"4 Marriott Gr, Castle Hill",5,3,2,266m2,761m2,$1.60M,$1.80M,$850/w,$950/w,House 1997 266m2 761m2 Residential - A 126/DP847782 ,19 Sep 2020 Sold $1.72M,,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/35-31--39-sherwin-ave-castle-hill-nsw-2154-14262986,"35/31-39 Sherwin Ave, Castle Hill",2,2,4,,7889m2,$800k,$900k,$500/w,$575/w,Unit 2003 7889m2 Residential - A ,19 Sep 2020 Sold ,25 Jun 2020 Listed for Sale SOLD,18 Mar 2009 Sold $440k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/16-jarrah-pl-castle-hill-nsw-2154-2095691,"16 Jarrah Pl, Castle Hill",5,3,3,,751m2,$2.00M,$2.20M,$750/w,$850/w,House 2005 751m2 Vacant Land Residential - A 12/1038358 ,19 Sep 2020 Sold $2.09M,26 Aug 2020 Listed for Sale Your Search Ends Here!,14 Apr 2005 Sold $1.18M
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/20-belltree-cres-castle-hill-nsw-2154-19298225,"20 Belltree Cres, Castle Hill",4,2,4,,563m2,$1.30M,$1.40M,$650/w,$750/w,House 2000 563m2 Residential - A 3416/879748 ,18 Sep 2020 Sold $1.37M,"05 Aug 2020 Listed for Sale $1,360,000 - $1,400,000",04 Aug 2009 Sold $628k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/12-norham-mews-castle-hill-nsw-2154-2071179,"12 Norham Mews, Castle Hill",5,3,2,268m2,700m2,$1.30M,$1.40M,$650/w,$750/w,House 2005 268m2 700m2 Residential - A 322/1051407 ,18 Sep 2020 Sold $1.38M,18 Jun 2020 Listed for Sale Sold by Sam Shamal !! 0452 400 059,16 Apr 2018 Listed for Rent $750 per week
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/10-telfer-rd-castle-hill-nsw-2154-2494232,"10 Telfer Rd, Castle Hill",4,1,4,200m2,917m2,$1.10M,$1.20M,$350/w,$425/w,House 1980 200m2 917m2 Residence Residential - A E/23951 ,18 Sep 2020 Sold ,08 May 2020 Listed for Sale Sold,08 Jul 2015 Listed for Rent $900.00 PW
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/7-owen-way-castle-hill-nsw-2154-2504008,"7 Owen Way, Castle Hill",5,3,3,,715m2,$1.80M,$2.00M,$850/w,$950/w,House 715m2 Residential - A 16/285916 ,18 Sep 2020 Sold $2.03M,11 Aug 2020 Listed for Sale Call Agent Jack Bi on 0425232728 for More Details,09 Aug 2007 Sold $470k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/1-52-parsonage-rd-castle-hill-nsw-2154-3325358,"1/52 Parsonage Rd, Castle Hill",3,2,1,131m2,4506m2,$1.00M,$1.10M,$575/w,$650/w,Unit 1989 131m2 4506m2 Residential - A 1/SP35000 ,18 Sep 2020 Sold $987k,10 Apr 2018 Sold $905k,27 May 2008 Sold $453k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/5-26--28-kerrs-rd-castle-hill-nsw-2154-17863015,"5/26-28 Kerrs Rd, Castle Hill",3,2,2,123m2,2279m2,$1.10M,$1.20M,$650/w,$750/w,Unit 2012 123m2 2279m2 Residential - A 5/SP88277 ,17 Sep 2020 Sold $1.20M,24 Mar 2015 Sold $950k,21 Jun 2013 Sold $599k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/2-cynthia-ave-castle-hill-nsw-2154-4742780,"2 Cynthia Ave, Castle Hill",5,3,4,222m2,967m2,$1.50M,$1.60M,$500/w,$575/w,House 1980 222m2 967m2 Residential - A 2/237036 ,17 Sep 2020 Sold ,19 Aug 2020 Listed for Sale SOLD BY JOEL SIMPSON,23 Jul 2019 Sold 
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/90-2--4-purser-ave-castle-hill-nsw-2154-14121868,"90/2-4 Purser Ave, Castle Hill",1,2,1,,10299m2,$700k,$750k,$500/w,$575/w,Unit 2006 10299m2 Residential - A 90/SP76430 ,16 Sep 2020 Sold $753k,28 Sep 2015 Sold $714k,20 Jul 2006 Sold $405k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/4-45--47-kerrs-rd-castle-hill-nsw-2154-9121535,"4/45-47 Kerrs Rd, Castle Hill",3,2,2,122m2,1433m2,$900k,$1.00M,$500/w,$575/w,Unit 2010 122m2 1433m2 Residential - A 4/SP84432 ,16 Sep 2020 Sold $985k,26 Sep 2019 Sold ,22 Oct 2010 Sold $581k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/9-lemonwood-pl-castle-hill-nsw-2154-13402970,"9 Lemonwood Pl, Castle Hill",4,3,2,,825m2,$1.60M,$1.80M,$1100/w,$1250/w,House 1987 825m2 Residence Residential - A 26/738480 ,12 Sep 2020 Sold $1.63M,16 Mar 2012 Sold $845k,16 Mar 2012 Sold $845k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/14-olola-ave-castle-hill-nsw-2154-4387918,"14 Olola Ave, Castle Hill",4,3,2,,753m2,$1.50M,$1.60M,$650/w,$750/w,House 2003 753m2 Residence Residential - A 13/221959 ,12 Sep 2020 Sold $1.38M,16 Jul 2016 Rented $600,15 Jun 2016 Listed for Rent $660
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/1-3-banks-rd-castle-hill-nsw-2154-5943836,"1/3 Banks Rd, Castle Hill",3,2,2,216m2,235m2,,,$650/w,$750/w,House 2008 216m2 235m2 Residence Residential - A 2/286141 ,12 Sep 2020 Sold $1.37M,04 Oct 2011 Sold $780k,27 Mar 2010 Sold $655k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/178b-old-northern-rd-castle-hill-nsw-2154-13020764,"178b Old Northern Rd, Castle Hill",5,1,-,,1311m2,$1.06M,$1.59M,,,House 1975 1311m2 Residential - A 6/229780 ,11 Sep 2020 Sold $1.23M,"25 Jun 2020 Listed for Sale Price Guide $1,200,000 to $1,300,000",21 Jul 1989 Sold $185k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/4-1--7-hume-ave-castle-hill-nsw-2154-13949028,"4/1-7 Hume Ave, Castle Hill",2,2,2,,4971m2,$750k,$800k,$500/w,$575/w,Unit 2003 4971m2 Residential - A 4/SP71146 ,11 Sep 2020 Sold $800k,16 Jan 2019 Sold $680k,"24 Sep 2018 Listed for Sale Price Guide $670,000 to $710,000"
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/13-balintore-dr-castle-hill-nsw-2154-14121997,"13 Balintore Dr, Castle Hill",-,-,-,,,$1.10M,$1.20M,$575/w,$650/w,House Residential - A SP51864 ,11 Sep 2020 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/84-harrington-ave-castle-hill-nsw-2154-4377290,"84 Harrington Ave, Castle Hill",4,1,2,,321m2,$1.00M,$1.10M,$575/w,$650/w,House 2002 321m2 Residence Residential - A 10/285785 ,11 Sep 2020 Sold ,02 May 2017 Sold $985k,"27 Feb 2017 Listed for Sale $910,000 - $1,000,000"
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/29-amberlea-ct-castle-hill-nsw-2154-13306917,"29 Amberlea Ct, Castle Hill",4,2,2,,522m2,$1.11M,$1.67M,$425/w,$500/w,House 1994 522m2 Residential - A 4329/DP843597 ,10 Sep 2020 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/5-lacebark-way-castle-hill-nsw-2154-12989516,"5 Lacebark Way, Castle Hill",8,4,1,,866m2,$1.80M,$2.00M,$575/w,$650/w,House 1987 866m2 Residential - A 615/DP708584 ,09 Sep 2020 Sold ,27 Nov 1987 Sold $188k,27 Nov 1987 Sold $188k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/35-chepstow-dr-castle-hill-nsw-2154-14122003,"35 Chepstow Dr, Castle Hill",4,2,2,,527m2,$1.40M,$1.50M,$750/w,$850/w,House 527m2 Residential - A 207/DP1078036 ,09 Sep 2020 Sold $1.45M,27 Apr 2005 Sold $390k,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/70-church-st-castle-hill-nsw-2154-2419308,"70 Church St, Castle Hill",2,1,1,119m2,427m2,$1.00M,$1.10M,$425/w,$500/w,House 2008 119m2 427m2 Residential - A 1/1107391 ,08 Sep 2020 Sold $1.06M,18 Aug 2014 Sold $800k,04 May 2007 Sold $415k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/33-dawes-ave-castle-hill-nsw-2154-4488325,"33 Dawes Ave, Castle Hill",4,2,2,,1159m2,$1.26M,$1.89M,,,House 1965 1159m2 Residence Residential - A 26/255722 ,08 Sep 2020 Sold ,09 Nov 2018 Listed for Rent $600 per week,30 Jan 2018 Listed for Rent $650 per week
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/29-yaringa-rd-castle-hill-nsw-2154-13478526,"29 Yaringa Rd, Castle Hill",4,3,2,,901m2,$1.40M,$1.50M,$850/w,$950/w,House 1968 901m2 Residential - A 34/DP740364 ,05 Sep 2020 Sold $1.48M,11 Aug 2020 Listed for Sale Auction,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/28-lincoln-pl-castle-hill-nsw-2154-13823963,"28 Lincoln Pl, Castle Hill",4,3,1,,712m2,$1.50M,$1.60M,$650/w,$750/w,House 1987 712m2 Residential - A 5/261674 ,05 Sep 2020 Sold $1.58M,14 Feb 1990 Sold $270k,14 Feb 1990 Sold $270k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/81-britannia-rd-castle-hill-nsw-2154-2518439,"81 Britannia Rd, Castle Hill",5,4,4,235m2,929m2,$1.60M,$1.80M,$1100/w,$1250/w,House 1970 235m2 929m2 Residential - A 6/249837 ,05 Sep 2020 Sold $1.58M,30 Nov 2007 Sold $612k,03 Dec 1993 Sold $255k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/15-st-pauls-ave-castle-hill-nsw-2154-4529569,"15 St Pauls Ave, Castle Hill",4,3,2,,450m2,$1.40M,$1.50M,$425/w,$500/w,House 2002 450m2 Residence Residential - A 726/1032545 ,05 Sep 2020 Sold $1.47M,26 Jun 2002 Sold $655k,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/54-womurrung-ave-castle-hill-nsw-2154-20241390,"54 Womurrung Ave, Castle Hill",-,-,-,,,$1.80M,$2.00M,$650/w,$750/w,House ,03 Sep 2020 Sold ,28 Mar 2017 Sold $1.20M,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/20-lygon-pl-castle-hill-nsw-2154-4608799,"20 Lygon Pl, Castle Hill",4,3,3,,898m2,$1.80M,$2.00M,$750/w,$850/w,House 2001 898m2 Residence Residential - A 1022/835632 ,03 Sep 2020 Sold $2.15M,"03 Aug 2020 Listed for Sale Price Guide $2,000,000 to $2,200,000",07 Dec 2001 Sold $717k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/29-61-crane-rd-castle-hill-nsw-2154-15749799,"29/61 Crane Rd, Castle Hill",3,2,2,106m2,24936m2,$900k,$1.00M,$500/w,$575/w,Unit 1979 106m2 24936m2 ,02 Sep 2020 Sold ,24 Feb 2012 Sold $535k,21 Jan 2008 Sold $435k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/6-armstrong-pl-castle-hill-nsw-2154-12685894,"6 Armstrong Pl, Castle Hill",5,3,2,,908m2,$1.40M,$1.50M,$425/w,$500/w,House 1980 908m2 Residential - A 511/262594 ,01 Sep 2020 Sold ,23 Dec 1998 Sold $470k,12 Mar 1982 Sold $63k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/4-strathcarron-ave-castle-hill-nsw-2154-12806409,"4 Strathcarron Ave, Castle Hill",3,2,2,,1041m2,$1.40M,$1.50M,$575/w,$650/w,House 1993 1041m2 Residential - A 5024/DP817989 ,01 Sep 2020 Sold ,12 Jun 2019 Listed for Rent $620.00 Per Week pw,03 Feb 2019 Sold 
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/3-heritage-ct-castle-hill-nsw-2154-19369561,"3 Heritage Ct, Castle Hill",4,3,-,341m2,1425m2,$1.50M,$1.60M,$425/w,$500/w,House 2000 341m2 1425m2 Residential - A 11/788791 ,01 Sep 2020 Sold ,"19 Nov 2019 Listed for Sale 1,425 sqm with DA subdivision approval",26 May 2017 Sold $2.38M
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/70-david-rd-castle-hill-nsw-2154-13335705,"70 David Rd, Castle Hill",4,3,2,216m2,740m2,$1.50M,$1.60M,$650/w,$750/w,House 1980 216m2 740m2 Residential - A 7/775680 ,29 Aug 2020 Sold ,29 Jul 2020 Listed for Sale Contact Agent,08 Jun 2018 Sold $1.52M
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/9-kywong-ave-castle-hill-nsw-2154-4808418,"9 Kywong Ave, Castle Hill",5,3,2,207m2,701m2,$1.60M,$1.80M,$425/w,$500/w,House 1980 207m2 701m2 House Residential - A 85/236027 ,29 Aug 2020 Sold $1.69M,09 Jun 2015 Sold $1.05M,15 Oct 2014 Rented $540
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/25-1--7-hume-ave-castle-hill-nsw-2154-11991463,"25/1-7 Hume Ave, Castle Hill",3,2,2,185m2,4971m2,$800k,$900k,,,Unit 2000 185m2 4971m2 Residential - A 25/SP71146 ,28 Aug 2020 Sold $862k,19 Dec 2016 Sold $832k,15 Nov 2011 Sold $500k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/51-castle-st-castle-hill-nsw-2154-13625758,"51 Castle St, Castle Hill",4,2,1,,806m2,$1.60M,$1.80M,$500/w,$575/w,House 1978 806m2 Residential - A 7/DP216875 ,28 Aug 2020 Sold $1.75M,31 Jan 2019 Listed for Rent $560 per week,26 Oct 2017 Listed for Rent LEASED!!
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/104-harrington-ave-castle-hill-nsw-2154-4376789,"104 Harrington Ave, Castle Hill",3,2,2,95m2,336m2,$900k,$1.00M,$575/w,$650/w,House 2004 95m2 336m2 Residence Residential - A 20/285785 ,28 Aug 2020 Sold ,11 Nov 2010 Sold $500k,17 Jul 2003 Sold $425k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/40-orleans-way-castle-hill-nsw-2154-4524744,"40 Orleans Way, Castle Hill",4,2,2,,582m2,$1.30M,$1.40M,$750/w,$850/w,House 2005 582m2 Vacant Land Residential - A 111/1033891 ,28 Aug 2020 Sold $1.35M,27 Jul 2020 Listed for Sale Just Listed,31 Mar 2015 Sold $960k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/88-francis-st-castle-hill-nsw-2154-12075964,"88 Francis St, Castle Hill",5,3,2,,1024m2,$1.40M,$1.50M,$575/w,$650/w,House 1975 1024m2 Residence Residential - A 6/238708 ,27 Aug 2020 Sold $1.32M,31 Jul 2020 Listed for Sale SOLD BY PAUL CONTI! 0414 981 005,25 Nov 2011 Sold $760k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/123-showground-rd-castle-hill-nsw-2154-4104081,"123 Showground Rd, Castle Hill",6,5,5,278m2,930m2,$1.80M,$2.00M,$750/w,$850/w,House 2011 278m2 930m2 Residence Residential - A 111/250610 ,27 Aug 2020 Sold ,04 Aug 2020 Listed for Sale SOLD PRIOR TO AUCTION - CONTACT US,05 Dec 2019 Listed for Sale Contact Agent
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/11-carnegie-pl-castle-hill-nsw-2154-4262341,"11 Carnegie Pl, Castle Hill",3,1,1,103m2,336m2,$1.00M,$1.10M,$650/w,$750/w,House 1990 103m2 336m2 Residence Residential - A 22/838553 ,27 Aug 2020 Sold ,16 Jun 2020 Listed for Sale Contact Agent,04 Jul 2011 Sold $524k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/53a-parsonage-rd-castle-hill-nsw-2154-2295822,"53a Parsonage Rd, Castle Hill",4,2,-,186m2,1389m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 186m2 1389m2 Residential - A 1/581988 ,26 Aug 2020 Sold ,27 Jul 2020 Listed for Sale Sold,18 Mar 2019 Listed for Rent Application Approved
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/85-chepstow-dr-castle-hill-nsw-2154-4524088,"85 Chepstow Dr, Castle Hill",4,3,2,298m2,652m2,$1.50M,$1.60M,$650/w,$750/w,House 2002 298m2 652m2 Vacant Land Residential - A 127/DP1034191 ,24 Aug 2020 Sold ,09 Jul 2002 Sold $310k,
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/55-carramarr-rd-castle-hill-nsw-2154-12663367,"55 Carramarr Rd, Castle Hill",3,1,1,,708m2,$1.30M,$1.40M,$650/w,$750/w,House 1984 708m2 Residential - A 45/232658 ,22 Aug 2020 Sold $1.43M,14 Apr 1989 Sold $200k,08 Feb 1984 Sold $105k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/18-harlech-ct-castle-hill-nsw-2154-2383714,"18 Harlech Ct, Castle Hill",4,3,2,354m2,1006m2,$1.80M,$2.00M,$950/w,$1100/w,House 1990 354m2 1006m2 Residence Residential - A 78/776703 ,22 Aug 2020 Sold ,18 Dec 2006 Sold $895k,04 Mar 2002 Sold $800k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/19-woodchester-cl-castle-hill-nsw-2154-12811165,"19 Woodchester Cl, Castle Hill",4,2,2,,929m2,$1.30M,$1.40M,$650/w,$750/w,House 1979 929m2 Residential - A 72/DP258758 ,21 Aug 2020 Sold $1.42M,"04 Aug 2020 Listed for Sale $1,420,000",29 Sep 1989 Sold $270k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/2-2--4-purser-ave-castle-hill-nsw-2154-14121718,"2/2-4 Purser Ave, Castle Hill",2,2,2,95m2,10299m2,$800k,$900k,$575/w,$650/w,Unit 2006 95m2 10299m2 Residential - A 2/SP76430 ,20 Aug 2020 Sold $845k,27 Jul 2020 Listed for Sale SOLD | Soha & Sherry Soheili,10 Apr 2013 Sold $495k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/82-first-farm-dr-castle-hill-nsw-2154-2470109,"82 First Farm Dr, Castle Hill",6,3,6,463m2,736m2,$2.40M,$2.60M,$750/w,$850/w,House 2001 463m2 736m2 Residence Residential - A 7/1021927 ,20 Aug 2020 Sold $2.56M,27 Jul 2020 Listed for Sale Just Listed,07 Jun 2019 Sold 
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/11-cottonwood-pl-castle-hill-nsw-2154-4273903,"11 Cottonwood Pl, Castle Hill",5,3,3,360m2,2857m2,$1.80M,$2.00M,$650/w,$750/w,House 1987 360m2 2857m2 Residence Residential - A 2106/739317 ,19 Aug 2020 Sold $2.00M,03 Aug 2020 Listed for Sale Contact Agent,30 Apr 2004 Sold $1.33M
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/29-chepstow-dr-castle-hill-nsw-2154-5827907,"29 Chepstow Dr, Castle Hill",4,2,2,,450m2,$1.40M,$1.50M,$750/w,$850/w,House 2010 450m2 Residence Residential - A 204/1078036 ,19 Aug 2020 Sold ,24 Jul 2020 Listed for Sale Contact Agent,26 Oct 2009 Sold $740k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/25-lockhart-ave-castle-hill-nsw-2154-12521826,"25 Lockhart Ave, Castle Hill",5,3,4,,923m2,$1.50M,$1.60M,$750/w,$850/w,House 1985 923m2 Residence Residential - A 79/246101 ,18 Aug 2020 Sold ,07 Apr 2020 Listed for Sale For Sale,27 Jul 2012 Sold $805k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/16-gooraway-dr-castle-hill-nsw-2154-12714497,"16 Gooraway Dr, Castle Hill",5,2,2,,897m2,$1.30M,$1.40M,$650/w,$750/w,House 1984 897m2 Residential - A 49/700748 ,17 Aug 2020 Sold $1.40M,"23 Jul 2020 Listed for Sale Price Guide $1,300,000 to $1,430,000",07 Dec 1993 Sold $340k
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/6-lancelot-ct-castle-hill-nsw-2154-12900019,"6 Lancelot Ct, Castle Hill",4,2,2,165m2,822m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 165m2 822m2 Residential - A 7029/700793 ,17 Aug 2020 Sold $1.63M,"12 Jun 2020 Listed for Sale $1,630,000",10 Jul 2017 Sold $1.34M
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/8-tristan-ct-castle-hill-nsw-2154-13505498,"8 Tristan Ct, Castle Hill",4,2,2,221m2,868m2,$1.60M,$1.80M,$850/w,$950/w,House 1980 221m2 868m2 Residential - A 1350/748788 ,17 Aug 2020 Sold $1.61M,25 Oct 2018 Sold $1.55M,08 Oct 2018 Listed for Sale Sold
0,https://www.onthehouse.com.au/property/nsw/castle-hill-2154/201-299--301-old-northern-rd-castle-hill-nsw-2154-20611678,"201/299-301 Old Northern Rd, Castle Hill",-,-,-,,,$800k,$900k,$425/w,$500/w,Unit ,17 Aug 2020 Sold ,29 Mar 2017 Sold $780k,28 Apr 2015 Sold $720k
