,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/14-rosina-cres-kings-langley-nsw-2147-12833394,"14 Rosina Cres, Kings Langley",4,2,2,,704m2,$900k,$1.00M,$500/w,$575/w,House 1984 704m2 Residential - A 349/260636 ,30 Jan 1985 Sold $99k,13 Jul 1984 Sold $40k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/14-ashcott-st-kings-langley-nsw-2147-12416795,"14 Ashcott St, Kings Langley",4,2,2,,697m2,$900k,$1.00M,$500/w,$575/w,House 1982 697m2 Residential - A 2147/247660 ,20 Sep 2013 Sold $570k,,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/20-anderson-rd-kings-langley-nsw-2147-2328258,"20 Anderson Rd, Kings Langley",3,3,2,164m2,695m2,$900k,$1.00M,$575/w,$650/w,House 1985 164m2 695m2 Residential - A 19/243355 ,16 Sep 2013 Sold $590k,11 Sep 2006 Sold $442k,08 Dec 1995 Sold $215k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/45-marton-cres-kings-langley-nsw-2147-3662553,"45 Marton Cres, Kings Langley",3,1,1,111m2,702m2,$800k,$900k,$425/w,$500/w,House 1980 111m2 702m2 Residential - A 1986/260304 ,16 Sep 2013 Sold $513k,08 Oct 2008 Sold $385k,23 May 1995 Sold $165k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/13-ramsey-st-kings-langley-nsw-2147-5722950,"13 Ramsey St, Kings Langley",4,2,2,151m2,317m2,$800k,$900k,$500/w,$575/w,House 2000 151m2 317m2 Residential - A 1/1147832 ,16 Jul 2018 Listed for Rent LEASED MORE PROPERTIES WANTED!!!!,27 Jun 2018 Listed for Rent $580 per week,16 Sep 2013 Sold $590k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/39-capricorn-rd-kings-langley-nsw-2147-16083660,"39 Capricorn Rd, Kings Langley",3,1,3,101m2,704m2,$800k,$900k,$500/w,$575/w,House 1970 101m2 704m2 Residence Residential - A 1019/246999 ,05 Sep 2013 Sold $550k,03 Sep 2001 Sold $285k,20 May 1988 Sold $120k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/10-reading-ave-kings-langley-nsw-2147-2475778,"10 Reading Ave, Kings Langley",4,1,2,170m2,695m2,$900k,$1.00M,$425/w,$500/w,House 1980 170m2 695m2 Residence Residential - A 140/243771 ,02 Sep 2013 Sold $630k,24 Oct 2002 Sold $413k,23 Oct 1986 Sold $103k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/7-colville-st-kings-langley-nsw-2147-2514467,"7 Colville St, Kings Langley",4,3,1,202m2,697m2,$1.00M,$1.10M,$425/w,$500/w,House 1980 202m2 697m2 Residential - A 485/244360 ,29 Jun 2013 Sold $672k,22 Nov 2007 Sold $430k,
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/68-sutherland-ave-kings-langley-nsw-2147-4842299,"68 Sutherland Ave, Kings Langley",3,1,1,,696m2,$800k,$900k,$500/w,$575/w,House 1979 696m2 Residential - A 2221/249705 ,06 Mar 2018 Listed for Rent $520,11 Jan 2017 Listed for Rent $540 per week,18 Sep 2014 Rented $530
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/4-77-plymouth-cres-kings-langley-nsw-2147-13327034,"4/77 Plymouth Cres, Kings Langley",3,2,2,246m2,2803m2,$700k,$750k,$350/w,$425/w,House 1985 246m2 2803m2 Residential - A 4/SP20605 ,26 Aug 2013 Sold $427k,27 Jun 2013 Sold $410k,14 Apr 2000 Sold $209k
0,https://www.onthehouse.com.au/property/nsw/kings-langley-2147/3-toby-pl-kings-langley-nsw-2147-4304325,"3 Toby Pl, Kings Langley",4,2,2,164m2,803m2,$1.00M,$1.10M,$575/w,$650/w,House 1980 164m2 803m2 Residence Residential - A 153/243771 ,01 Mar 2014 Rented $590,19 Aug 2013 Sold $615k,19 Jan 2004 Sold $485k
