,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/14-olympus-st-winston-hills-nsw-2153-4595988,"14 Olympus St, Winston Hills",3,2,1,137m2,664m2,$1.00M,$1.10M,$500/w,$575/w,House 1972 137m2 664m2 Residence Residential - A 801/242955 ,19 Sep 2019 Sold $1.00M,26 Nov 2001 Sold $364k,29 Jan 1993 Sold $185k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/7-caledonian-ave-winston-hills-nsw-2153-4504273,"7 Caledonian Ave, Winston Hills",3,1,1,131m2,632m2,$900k,$1.00M,$425/w,$500/w,House 1970 131m2 632m2 Residence Residential - A 260/231740 ,18 Sep 2019 Sold ,03 Sep 2002 Sold $332k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/2-willis-pl-winston-hills-nsw-2153-12988768,"2 Willis Pl, Winston Hills",4,2,2,,556m2,$1.10M,$1.20M,$500/w,$575/w,House 1988 556m2 Residential - A 207/735042 ,16 Sep 2019 Sold ,04 Apr 1997 Sold $265k,04 Apr 1997 Sold $265k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/4-ayles-rd-winston-hills-nsw-2153-13404645,"4 Ayles Rd, Winston Hills",4,1,2,,677m2,$900k,$1.00M,$425/w,$500/w,House 1980 677m2 Residential - A 457/DP233445 ,16 Sep 2019 Sold $930k,"21 Aug 2019 Listed for Sale Price guide $920,000",06 Mar 2019 Listed for Sale Contact Agent
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/27-churchill-dr-winston-hills-nsw-2153-13350342,"27 Churchill Dr, Winston Hills",3,2,1,,699m2,$1.00M,$1.10M,$575/w,$650/w,House 1972 699m2 Residential - A 363/DP234773 ,13 Sep 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/16-whitefriars-way-winston-hills-nsw-2153-4243272,"16 Whitefriars Way, Winston Hills",4,2,2,334m2,596m2,$1.60M,$1.80M,$575/w,$650/w,House 1995 334m2 596m2 Residence Residential - A 24/841273 ,13 Sep 2019 Sold $1.43M,24 Jan 2011 Sold $881k,23 Feb 2009 Sold $830k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/121-caroline-chisholm-dr-winston-hills-nsw-2153-13107813,"121 Caroline Chisholm Dr, Winston Hills",3,1,2,184m2,638m2,$900k,$1.00M,$500/w,$575/w,House 1980 184m2 638m2 Residential - A 964/237551 ,12 Sep 2019 Sold $930k,05 Dec 2014 Sold $800k,04 Apr 1985 Sold $113k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/5-melbourne-rd-winston-hills-nsw-2153-2285132,"5 Melbourne Rd, Winston Hills",4,2,2,,695m2,$1.10M,$1.20M,$575/w,$650/w,House 2005 695m2 Residential - A 315/233377 ,12 Sep 2019 Sold ,12 Dec 2005 Sold $487k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/21-bellotti-ave-winston-hills-nsw-2153-13142684,"21 Bellotti Ave, Winston Hills",3,1,1,,569m2,$900k,$1.00M,$500/w,$575/w,House 1978 569m2 Residential - A 771/DP234541 ,04 Sep 2019 Sold $870k,"26 Aug 2019 Listed for Sale SOLD | for $870,000",
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/23-orchard-ave-winston-hills-nsw-2153-2237212,"23 Orchard Ave, Winston Hills",3,1,1,,556m2,$900k,$1.00M,$575/w,$650/w,House 1960 556m2 Residential - A 601/228561 ,02 Sep 2019 Sold ,15 Dec 2005 Sold $440k,09 Apr 1992 Sold $174k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/68-gibbon-rd-winston-hills-nsw-2153-12976673,"68 Gibbon Rd, Winston Hills",3,1,3,,557m2,$900k,$1.00M,$425/w,$500/w,House 1980 557m2 Residential - A 935/241922 ,31 Aug 2019 Sold $806k,31 Aug 2019 Sold $806k,06 Aug 2019 Listed for Sale SOLD BY RAY WHITE BAULKHAM HILLS
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/4-colonial-ct-winston-hills-nsw-2153-3175328,"4 Colonial Ct, Winston Hills",4,2,1,147m2,300m2,$1.00M,$1.10M,$650/w,$750/w,House 2005 147m2 300m2 Vacant Land Residential - A 31/270075 ,25 Aug 2019 Sold $900k,16 Sep 2008 Sold $450k,16 Sep 2008 Sold $450k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/46-hilary-st-winston-hills-nsw-2153-13328257,"46 Hilary St, Winston Hills",4,2,1,105m2,556m2,$900k,$1.00M,$500/w,$575/w,House 1968 105m2 556m2 Residential - A 572/236972 ,23 Aug 2019 Sold $910k,23 Nov 2015 Sold $852k,16 Nov 1994 Sold $190k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/10-lachlan-dr-winston-hills-nsw-2153-4978253,"10 Lachlan Dr, Winston Hills",4,2,2,174m2,300m2,$1.00M,$1.10M,$650/w,$750/w,House 2010 174m2 300m2 Vacant Land Residential - A 101/270075 ,22 Aug 2019 Sold $950k,12 Dec 2014 Sold $715k,01 May 2014 Sold $715k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/12-cliff-ave-winston-hills-nsw-2153-13656957,"12 Cliff Ave, Winston Hills",4,2,2,,914m2,$1.10M,$1.20M,$425/w,$500/w,House 1979 914m2 Residential - A 15/DP31031 ,21 Aug 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/26-kindelan-rd-winston-hills-nsw-2153-4813430,"26 Kindelan Rd, Winston Hills",4,3,2,,512m2,$1.30M,$1.40M,$425/w,$500/w,House 1973 512m2 Residential - A 31/627127 ,16 Aug 2019 Sold $1.33M,16 Aug 2019 Sold $1.33M,07 Aug 2019 Listed for Sale SOLD
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/17-hilary-st-winston-hills-nsw-2153-19273351,"17 Hilary St, Winston Hills",3,1,1,,557m2,$800k,$900k,$425/w,$500/w,House 1979 557m2 Residential - A 599/236972 ,15 Aug 2019 Sold ,19 Aug 1985 Sold $88k,19 Aug 1985 Sold $88k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/20-stephenson-st-winston-hills-nsw-2153-12262354,"20 Stephenson St, Winston Hills",4,1,2,,657m2,$1.00M,$1.10M,$500/w,$575/w,House 1978 657m2 Residential - A 7/DP238733 ,14 Aug 2019 Sold $915k,30 Jul 2019 Listed for Sale SOLD by the team at Gilmour Property Agents!,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/5-echo-pl-winston-hills-nsw-2153-4747553,"5 Echo Pl, Winston Hills",4,4,2,186m2,746m2,$1.10M,$1.20M,$575/w,$650/w,House 1975 186m2 746m2 Residential - A 91/239765 ,14 Aug 2019 Sold ,29 Feb 2000 Sold $380k,05 Feb 1996 Sold $260k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/78-goliath-ave-winston-hills-nsw-2153-19428833,"78 Goliath Ave, Winston Hills",5,3,2,109m2,689m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 109m2 689m2 Residential - A 151/234685 ,08 Aug 2019 Sold $1.07M,"24 Jul 2019 Listed for Sale $1,070,000",05 Feb 2016 Sold $787k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/4a-mcdonald-ave-winston-hills-nsw-2153-2221175,"4a Mcdonald Ave, Winston Hills",3,1,2,,558m2,$900k,$1.00M,$425/w,$500/w,House 1980 558m2 Residential - A 2/855182 ,08 Aug 2019 Sold ,23 Nov 2005 Sold $472k,24 Aug 2000 Sold $306k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/32-barnetts-rd-winston-hills-nsw-2153-13154626,"32 Barnetts Rd, Winston Hills",3,2,2,,553m2,$900k,$1.00M,$650/w,$750/w,House 1972 553m2 Residential - A 157/DP224287 ,02 Aug 2019 Sold $908k,"26 Jun 2018 Listed for Sale Guide $900,000 - $960,000",
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/71-edison-pde-winston-hills-nsw-2153-2473649,"71 Edison Pde, Winston Hills",3,1,1,,556m2,$900k,$1.00M,$425/w,$500/w,House 1980 556m2 Residential - A 17/236691 ,02 Aug 2019 Sold $900k,"24 Jan 2019 Listed for Sale Guide $810,000 to $860,000",30 Jul 2007 Sold $483k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/104-goliath-ave-winston-hills-nsw-2153-12318679,"104 Goliath Ave, Winston Hills",3,1,2,,607m2,$900k,$1.00M,$500/w,$575/w,House 1980 607m2 Residential - A 164/234685 ,31 Jul 2019 Sold $900k,23 Sep 1998 Sold $202k,23 Sep 1998 Sold $202k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/30-bellotti-ave-winston-hills-nsw-2153-12819487,"30 Bellotti Ave, Winston Hills",4,2,2,,504m2,$900k,$1.00M,$500/w,$575/w,House 1987 504m2 Residential - A 6/DP748907 ,31 Jul 2019 Sold ,28 Oct 1992 Sold $250k,28 Oct 1992 Sold $250k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/24-lanhams-rd-winston-hills-nsw-2153-5920303,"24 Lanhams Rd, Winston Hills",3,2,2,161m2,562m2,$1.00M,$1.10M,$500/w,$575/w,House 1980 161m2 562m2 Residence Residential - A 617/228561 ,31 Jul 2019 Sold $995k,"22 Jul 2019 Listed for Sale SOLD | for $995,000",15 Jan 2010 Sold $528k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/23-rebecca-pde-winston-hills-nsw-2153-4318167,"23 Rebecca Pde, Winston Hills",3,2,2,556m2,556m2,$1.00M,$1.10M,$575/w,$650/w,House 1970 556m2 556m2 Residence Residential - A 59/234683 ,29 Jul 2019 Sold $1.02M,18 Jul 2019 Listed for Rent $650,18 Jul 2019 Listed for Rent $650
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/110-rebecca-pde-winston-hills-nsw-2153-3271919,"110 Rebecca Pde, Winston Hills",3,1,2,111m2,575m2,$800k,$900k,$500/w,$575/w,House 1970 111m2 575m2 Residence Residential - A 13/238347 ,24 Jul 2019 Sold ,06 Jun 2016 Sold $795k,04 Apr 2016 Listed for Sale Sold by Ray White Baulkham Hills
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/2-nobel-pl-winston-hills-nsw-2153-4439565,"2 Nobel Pl, Winston Hills",4,2,1,133m2,556m2,$1.00M,$1.10M,$575/w,$650/w,House 1975 133m2 556m2 Residence Residential - A 20/236691 ,20 Jul 2019 Sold ,16 Dec 2009 Sold $550k,17 Jan 2003 Sold $411k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/7-colonial-ct-winston-hills-nsw-2153-4691115,"7 Colonial Ct, Winston Hills",4,2,1,200m2,508m2,$1.10M,$1.20M,$650/w,$750/w,House 2004 200m2 508m2 Residence Residential - A 29/270075 ,19 Jul 2019 Sold ,17 Aug 2010 Sold $715k,20 Jun 2010 Sold $715k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/54a-model-farms-rd-winston-hills-nsw-2153-6590814,"54a Model Farms Rd, Winston Hills",4,1,2,138m2,556m2,$947k,$1.16M,,,House 1970 138m2 556m2 Residence Residential - A 515/237926 ,19 Jul 2019 Sold $920k,30 May 2019 Listed for Sale Contact agent,08 Oct 2015 Sold $905k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/24-wilson-ave-winston-hills-nsw-2153-12509413,"24 Wilson Ave, Winston Hills",4,2,2,,695m2,$1.10M,$1.20M,$650/w,$750/w,House 1970 695m2 Residential - A 133/230923 ,18 Jul 2019 Sold $1.15M,01 Aug 2014 Sold $825k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/1-bellotti-ave-winston-hills-nsw-2153-2539419,"1 Bellotti Ave, Winston Hills",5,3,-,212m2,600m2,$1.20M,$1.30M,$500/w,$575/w,House 1980 212m2 600m2 Residence Residential - A 400/234540 ,18 Jul 2019 Sold ,14 Jan 2008 Sold $455k,28 Nov 2001 Sold $305k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/12-caledonian-ave-winston-hills-nsw-2153-12966588,"12 Caledonian Ave, Winston Hills",4,2,1,156m2,556m2,$1.00M,$1.10M,$650/w,$750/w,House 1960 156m2 556m2 Residential - A 299/233395 ,16 Jul 2019 Sold $972k,13 Jun 1994 Sold $215k,13 Jun 1994 Sold $215k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/10-churchill-dr-winston-hills-nsw-2153-13143412,"10 Churchill Dr, Winston Hills",4,2,2,,700m2,$1.10M,$1.20M,$575/w,$650/w,House 1990 700m2 Residential - A 23/DP226756 ,16 Jul 2019 Sold $1.04M,02 May 1990 Sold $230k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/38-ursula-st-winston-hills-nsw-2153-13200494,"38 Ursula St, Winston Hills",3,1,1,,563m2,$900k,$1.00M,$575/w,$650/w,House 1980 563m2 Residential - A 546/DP236489 ,16 Jul 2019 Sold $600k,03 Jun 1980 Sold $65k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/56-lanhams-rd-winston-hills-nsw-2153-2359847,"56 Lanhams Rd, Winston Hills",3,1,2,,663m2,$900k,$1.00M,$500/w,$575/w,House 1980 663m2 Residential - A 829/236126 ,16 Jul 2019 Sold ,14 Nov 2006 Sold $460k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/25-stephenson-st-winston-hills-nsw-2153-2431870,"25 Stephenson St, Winston Hills",4,2,1,150m2,569m2,$1.00M,$1.10M,$575/w,$650/w,House 1970 150m2 569m2 Residence Residential - A 23/238733 ,14 Jul 2019 Sold $970k,20 Apr 2012 Sold $620k,17 May 2007 Sold $420k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/24-asquith-ave-winston-hills-nsw-2153-12573136,"24 Asquith Ave, Winston Hills",4,1,1,,765m2,$1.20M,$1.30M,$575/w,$650/w,House 1985 765m2 Residential - A 15/233591 ,11 Jul 2019 Sold $550k,18 Dec 1996 Sold $200k,05 Mar 1995 Sold $215k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/20-disraeli-rd-winston-hills-nsw-2153-4306482,"20 Disraeli Rd, Winston Hills",3,1,1,,701m2,$900k,$1.00M,$500/w,$575/w,House 1980 701m2 Residence Residential - A 77/228084 ,10 Jul 2019 Sold $878k,13 Jan 2004 Sold $294k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/29-einstein-st-winston-hills-nsw-2153-5894530,"29 Einstein St, Winston Hills",5,2,1,,632m2,$1.00M,$1.10M,$575/w,$650/w,House 1965 632m2 Residence Residential - A 9/236718 ,07 Jul 2019 Sold $970k,"28 Mar 2019 Listed for Sale Guide | $900,000",09 Dec 2015 Sold $1.00M
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/18-ulandi-pl-winston-hills-nsw-2153-13014702,"18 Ulandi Pl, Winston Hills",4,2,2,,898m2,$1.10M,$1.20M,$575/w,$650/w,House 1974 898m2 Residential - A 18/DP241037 ,27 Nov 2019 Listed for Rent $650.00 Per Week,28 Oct 2019 Listed for Rent $630 Per Week,06 Jul 2019 Sold $1.11M
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/1-orchard-ave-winston-hills-nsw-2153-2428129,"1 Orchard Ave, Winston Hills",-,-,-,,,$1.00M,$1.10M,$575/w,$650/w,House ,06 Jul 2019 Sold $920k,02 Mar 2007 Sold $444k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/178a-windsor-rd-winston-hills-nsw-2153-5720543,"178a Windsor Rd, Winston Hills",4,3,2,391m2,727m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 391m2 727m2 Residence Residential - A 1/DP135575 ,05 Jul 2019 Sold ,01 Nov 2017 Sold $1.09M,14 Sep 2017 Listed for Sale Sold
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/10-tennyson-st-winston-hills-nsw-2153-13173580,"10 Tennyson St, Winston Hills",3,1,1,50m2,598m2,$900k,$1.00M,$500/w,$575/w,House 1979 50m2 598m2 Residential - A 667/DP228561 ,03 Jul 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/224-windsor-rd-winston-hills-nsw-2153-14144120,"224 Windsor Rd, Winston Hills",3,1,1,,962m2,$1.10M,$1.20M,$425/w,$500/w,House 1979 962m2 Residential - A 2/DP230918 ,01 Jul 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/222d-windsor-rd-winston-hills-nsw-2153-14144168,"222d Windsor Rd, Winston Hills",3,2,2,,897m2,$859k,$1.29M,$500/w,$575/w,House 1979 897m2 Residential - A 1/DP570255 ,01 Jul 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/12-burns-rd-winston-hills-nsw-2153-13652365,"12 Burns Rd, Winston Hills",4,2,2,135m2,558m2,$900k,$1.00M,$575/w,$650/w,House 1970 135m2 558m2 Residential - A 116/251218 ,29 Jun 2019 Sold $823k,06 May 2014 Sold $760k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/18-shelley-st-winston-hills-nsw-2153-9257347,"18 Shelley St, Winston Hills",4,1,1,195m2,562m2,$1.00M,$1.10M,$575/w,$650/w,House 1970 195m2 562m2 Residence Residential - A 635/228561 ,29 Jun 2019 Sold $983k,05 Apr 2012 Sold $585k,01 Sep 2010 Sold $585k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/83-barnetts-rd-winston-hills-nsw-2153-12476091,"83 Barnetts Rd, Winston Hills",4,2,1,188m2,560m2,$1.10M,$1.20M,$575/w,$650/w,House 1999 188m2 560m2 Residential - A 2/874791 ,27 Jun 2019 Sold ,05 Aug 1998 Sold $172k,29 Aug 1996 Sold $297k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/12-berrigan-st-winston-hills-nsw-2153-12919765,"12 Berrigan St, Winston Hills",4,2,2,195m2,701m2,$1.10M,$1.20M,$300/w,$350/w,House 1960 195m2 701m2 Residential - A 20/217713 ,26 Jun 2019 Sold ,09 Jul 2015 Sold $1.11M,"13 Apr 2015 Listed for Sale Offers Over $950,000"
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/5-rudyard-st-winston-hills-nsw-2153-13498774,"5 Rudyard St, Winston Hills",3,1,1,,603m2,$900k,$1.00M,$350/w,$425/w,House 1978 603m2 Residential - A 731/DP234541 ,23 Jun 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/224a-windsor-rd-winston-hills-nsw-2153-14144147,"224a Windsor Rd, Winston Hills",2,1,1,,924m2,$1.00M,$1.10M,$500/w,$575/w,House 1979 924m2 Residential - A 3/DP230918 ,19 Jun 2019 Sold $930k,30 Dec 2008 Sold ,11 Apr 2000 Sold $245k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/17-lanhams-rd-winston-hills-nsw-2153-11400915,"17 Lanhams Rd, Winston Hills",4,2,2,,628m2,$1.00M,$1.10M,$500/w,$575/w,House 1972 628m2 Residential - A 5/DP515121 ,18 Jun 2019 Sold $925k,18 Oct 2018 Listed for Rent $530,27 Mar 2015 Rented $475
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/1-volta-pl-winston-hills-nsw-2153-13024897,"1 Volta Pl, Winston Hills",3,1,1,,781m2,$1.00M,$1.10M,$425/w,$500/w,House 1980 781m2 Residential - A 29/DP238991 ,18 Jun 2019 Sold $921k,30 May 1980 Sold $70k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/21-mangalore-dr-winston-hills-nsw-2153-2054160,"21 Mangalore Dr, Winston Hills",4,2,2,242m2,483m2,$1.00M,$1.10M,$650/w,$750/w,House 2013 242m2 483m2 Vacant Land Residential - A 69/270075 ,18 Jun 2019 Sold $1.08M,29 Apr 2019 Listed for Sale SOLD,"25 Jan 2017 Listed for Sale $1,200,000 - $1,350,000"
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/79-moxhams-rd-winston-hills-nsw-2153-13476187,"79 Moxhams Rd, Winston Hills",5,2,2,168m2,733m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 168m2 733m2 Residential - A 7/230335 ,15 Jun 2019 Sold ,19 Dec 2013 Sold $820k,16 May 1997 Sold $175k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/4-jupiter-st-winston-hills-nsw-2153-2366755,"4 Jupiter St, Winston Hills",4,2,3,,626m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 626m2 Residential - A 944/236828 ,15 Jun 2019 Sold $1.01M,23 May 2019 Listed for Sale Contact Arthur Kolovos 0410 394 573,27 Nov 2006 Sold $568k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/53-disraeli-rd-winston-hills-nsw-2153-12810937,"53 Disraeli Rd, Winston Hills",4,1,2,158m2,740m2,$1.00M,$1.10M,$350/w,$425/w,House 1968 158m2 740m2 Residential - A 263/235090 ,14 Jun 2019 Sold $1.05M,12 Mar 1986 Sold $120k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/11-kelvin-gr-winston-hills-nsw-2153-4389772,"11 Kelvin Gr, Winston Hills",3,2,2,,575m2,$1.00M,$1.10M,$650/w,$750/w,House 1991 575m2 Residence Residential - A 41/228852 ,14 Jun 2019 Sold $1.05M,13 Jun 2003 Sold $482k,29 Nov 2001 Sold $373k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/196-junction-rd-winston-hills-nsw-2153-11971229,"196 Junction Rd, Winston Hills",9,4,2,334m2,700m2,$1.30M,$1.40M,$575/w,$650/w,House 2015 334m2 700m2 Vacant Land Residential - A 10/1160497 ,13 Jun 2019 Sold $1,24 Oct 2012 Sold $431k,15 Jun 2011 Sold 
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/5-mangalore-dr-winston-hills-nsw-2153-2233233,"5 Mangalore Dr, Winston Hills",4,2,2,233m2,353m2,$1.00M,$1.10M,$650/w,$750/w,House 2006 233m2 353m2 Residence Residential - A 77/270075 ,12 Jun 2019 Sold $916k,13 May 2015 Sold $855k,10 Aug 2011 Sold $580k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/7-lucinda-gr-winston-hills-nsw-2153-2385470,"7 Lucinda Gr, Winston Hills",3,2,2,,331m2,$900k,$1.00M,$500/w,$575/w,House 2007 331m2 Residential - A 14/270075 ,11 Jun 2019 Sold $781k,08 Jan 2007 Sold $422k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/77-model-farms-rd-winston-hills-nsw-2153-12872810,"77 Model Farms Rd, Winston Hills",4,2,2,,695m2,$1.00M,$1.10M,$425/w,$500/w,House 1983 695m2 Residential - A 1/DP232040 ,09 Jun 2019 Sold $883k,04 Apr 1991 Sold $200k,05 Jul 1985 Sold $120k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/20-einstein-st-winston-hills-nsw-2153-3554301,"20 Einstein St, Winston Hills",3,2,2,,619m2,$1.10M,$1.20M,$575/w,$650/w,House 1960 619m2 Residential - A 21/236633 ,07 Jun 2019 Sold $1.03M,"19 Mar 2019 Listed for Sale $1,100,000",10 Apr 2008 Sold $498k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/42-cromarty-cres-winston-hills-nsw-2153-12960350,"42 Cromarty Cres, Winston Hills",3,2,2,,569m2,$1.00M,$1.10M,$575/w,$650/w,House 1981 569m2 Residential - A 125/237502 ,06 Jun 2019 Sold $990k,11 Dec 1992 Sold $210k,23 Oct 1985 Sold $105k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/38-tennyson-st-winston-hills-nsw-2153-13347513,"38 Tennyson St, Winston Hills",3,1,2,,556m2,$1.10M,$1.20M,$500/w,$575/w,House 1980 556m2 Residential - A 596/228561 ,03 Jun 2019 Sold $1.04M,23 May 2014 Sold $735k,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/41-kindelan-rd-winston-hills-nsw-2153-2108229,"41 Kindelan Rd, Winston Hills",4,1,1,120m2,594m2,$800k,$900k,$425/w,$500/w,House 1970 120m2 594m2 Residence Residential - A 619/236972 ,30 May 2019 Sold $790k,20 Jan 2010 Sold $566k,25 Feb 2005 Sold $493k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/101-caroline-chisholm-dr-winston-hills-nsw-2153-5934355,"101 Caroline Chisholm Dr, Winston Hills",4,2,1,135m2,638m2,$1.10M,$1.20M,$500/w,$575/w,House 1979 135m2 638m2 Residence Residential - A 7/243031 ,29 May 2019 Sold $975k,16 Mar 2012 Sold $565k,25 Nov 2011 Rented $500
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/37-barnetts-rd-winston-hills-nsw-2153-2202273,"37 Barnetts Rd, Winston Hills",4,1,2,161m2,676m2,$1.00M,$1.10M,$575/w,$650/w,House 1975 161m2 676m2 Residential - A 112/541824 ,27 May 2019 Sold $960k,27 Nov 2018 Sold ,19 Sep 2005 Sold $445k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/4-euclid-st-winston-hills-nsw-2153-12322055,"4 Euclid St, Winston Hills",3,1,1,,670m2,$900k,$1.00M,$500/w,$575/w,House 1986 670m2 Residential - A 11/236633 ,25 May 2019 Sold $730k,02 May 2019 Listed for Sale AUCTION | 25th May at 11am,16 Dec 2015 Sold 
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/263-caroline-chisholm-dr-winston-hills-nsw-2153-13011807,"263 Caroline Chisholm Dr, Winston Hills",3,2,3,160m2,553m2,$900k,$1.00M,$575/w,$650/w,House 1975 160m2 553m2 Residential - A 567/236972 ,23 May 2019 Sold ,18 Mar 2015 Sold $830k,"12 Jan 2015 Listed for Sale Offers Over $750,000"
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/5-lachlan-dr-winston-hills-nsw-2153-4477389,"5 Lachlan Dr, Winston Hills",4,2,2,190m2,404m2,$1.00M,$1.10M,$650/w,$750/w,House 2003 190m2 404m2 Vacant Land Residential - A 97/270075 ,22 May 2019 Sold ,15 Mar 2010 Sold $600k,02 Dec 2002 Sold $228k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/22-wilson-ave-winston-hills-nsw-2153-4381611,"22 Wilson Ave, Winston Hills",4,2,4,,696m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 696m2 Residence Residential - A 134/230923 ,21 May 2019 Sold $1.13M,13 Mar 2019 Listed for Sale Large Family Living,04 Jul 2003 Sold $455k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/7-weemala-st-winston-hills-nsw-2153-12278767,"7 Weemala St, Winston Hills",3,1,1,,712m2,$1.00M,$1.10M,$500/w,$575/w,House 1978 712m2 Residential - A 16/DP217713 ,14 May 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/5-folini-ave-winston-hills-nsw-2153-3324785,"5 Folini Ave, Winston Hills",4,2,1,173m2,328m2,$1.00M,$1.10M,$425/w,$500/w,House 2012 173m2 328m2 Residence Residential - A 4/1173400 ,10 May 2019 Sold $850k,"18 Mar 2019 Listed for Sale Price Guide $875,000-$900,000",20 Dec 2012 Sold $625k
0,https://www.onthehouse.com.au/property/nsw/winston-hills-2153/2-ulandi-pl-winston-hills-nsw-2153-6521958,"2 Ulandi Pl, Winston Hills",1,2,2,130m2,695m2,$900k,$1.00M,$575/w,$650/w,House 1990 130m2 695m2 Residence Residential - A 29/226756 ,10 May 2019 Sold $901k,04 Jul 2018 Sold ,13 May 2015 Sold $920k
