,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/5-beau-ct-quakers-hill-nsw-2763-13039168,"5 Beau Ct, Quakers Hill",4,2,1,,588m2,$800k,$900k,$500/w,$575/w,House 1993 588m2 Residential - A 26/DP819169 ,14 Jul 2020 Sold $800k,26 Nov 2019 Listed for Rent $550.00,12 Jun 2013 Rented $500
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/10-carly-pl-quakers-hill-nsw-2763-2515450,"10 Carly Pl, Quakers Hill",4,1,1,,523m2,$750k,$800k,$425/w,$500/w,House 1992 523m2 Residence Residential - A 108/1218925 ,13 Jul 2020 Sold ,05 Mar 2015 Sold ,27 Nov 2007 Sold $382k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/19-icarus-pl-quakers-hill-nsw-2763-13182545,"19 Icarus Pl, Quakers Hill",3,1,1,,454m2,$700k,$750k,$425/w,$500/w,House 1988 454m2 Residential - A 3/771967 ,11 Jul 2020 Sold $700k,"02 Jul 2020 Listed for Sale Guide $670,000 to $720,000",01 Mar 2016 Rented $460
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/7-falmouth-rd-quakers-hill-nsw-2763-4840469,"7 Falmouth Rd, Quakers Hill",4,2,1,153m2,634m2,$800k,$900k,$350/w,$425/w,House 1991 153m2 634m2 Residence Residential - A 4/812342 ,08 Jul 2020 Sold $941k,10 Mar 2009 Sold $397k,11 Nov 1999 Sold $230k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/20-lyndel-cl-quakers-hill-nsw-2763-4318006,"20 Lyndel Cl, Quakers Hill",5,3,2,249m2,689m2,$1.00M,$1.10M,$650/w,$750/w,House 2000 249m2 689m2 Residence Residential - A 101/879035 ,07 Jul 2020 Sold $900k,"01 Mar 2020 Listed for Sale Price Guide $900,000","03 Apr 2019 Listed for Sale Guide $899,000 - $930,000"
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/13-isaac-pl-quakers-hill-nsw-2763-5861683,"13 Isaac Pl, Quakers Hill",5,2,2,240m2,563m2,$1.00M,$1.10M,$425/w,$500/w,House 1998 240m2 563m2 Residence Residential - A 4/870201 ,07 Jul 2020 Sold $1.00M,13 Jan 2014 Sold $680k,17 Dec 2009 Sold $525k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/88-pagoda-cres-quakers-hill-nsw-2763-4462005,"88 Pagoda Cres, Quakers Hill",4,2,4,,547m2,$900k,$1.00M,$500/w,$575/w,House 1992 547m2 Residence Residential - A 1342/810683 ,06 Jul 2020 Sold $875k,14 Jun 2020 Listed for Sale JUST LISTED,10 Apr 2002 Sold $340k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/20-aloe-st-quakers-hill-nsw-2763-4780766,"20 Aloe St, Quakers Hill",3,1,1,,621m2,$650k,$700k,$425/w,$500/w,House 1980 621m2 Residential - A 26/259246 ,06 Jul 2020 Sold $653k,29 Mar 2000 Sold $187k,28 Mar 1988 Sold $92k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/6-torbert-ave-quakers-hill-nsw-2763-2279416,"6 Torbert Ave, Quakers Hill",4,1,1,115m2,602m2,$800k,$900k,$500/w,$575/w,House 1990 115m2 602m2 Residential - A 1196/800402 ,04 Jul 2020 Sold ,28 Oct 2014 Sold $651k,28 Oct 2014 Sold $651k
0,https://www.onthehouse.com.au/property/nsw/quakers-hill-2763/48-tangerine-dr-quakers-hill-nsw-2763-2306423,"48 Tangerine Dr, Quakers Hill",4,2,2,,551m2,$900k,$1.00M,$575/w,$650/w,House 2002 551m2 Residential - A 1103/1037630 ,04 Jul 2020 Sold ,14 Jul 2006 Sold $520k,29 Oct 2002 Sold $401k
