,Link,address,Bedrooms,Bathrooms,Car spaces,Floor area,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/18-milham-ave-eastwood-nsw-2122-13061058,"18 Milham Ave, Eastwood",4,2,2,,665m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 665m2 Residential - A 106/DP12696 ,18 Feb 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/20-ferrabetta-ave-eastwood-nsw-2122-13169696,"20 Ferrabetta Ave, Eastwood",3,1,1,,614m2,$1.40M,$1.50M,$575/w,$650/w,House 1983 614m2 Residential - A 44/DP30023 ,16 Feb 2019 Sold $1.18M,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/5-harrison-ave-eastwood-nsw-2122-2079797,"5 Harrison Ave, Eastwood",5,2,2,,949m2,$1.80M,$2.00M,$850/w,$950/w,House 1910 949m2 Residence Residential - A C/411586 ,16 Feb 2019 Sold $1.67M,18 Jul 2011 Sold $1.20M,01 Dec 2004 Sold $808k
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/76-abuklea-rd-eastwood-nsw-2122-4638218,"76 Abuklea Rd, Eastwood",6,4,2,456m2,1016m2,$2.20M,$2.40M,$650/w,$750/w,House 2003 456m2 1016m2 Residence Residential - A 12A/14732 ,14 Feb 2019 Sold $2.22M,17 Oct 2018 Listed for Sale Contact Agent,"16 Aug 2018 Listed for Sale $2,500,000"
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/32-fourth-ave-eastwood-nsw-2122-12518640,"32 Fourth Ave, Eastwood",3,1,1,,533m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 533m2 Residential - A A/DP413241 ,08 Feb 2019 Sold $1.20M,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/33-lakeside-rd-eastwood-nsw-2122-13438832,"33 Lakeside Rd, Eastwood",5,2,2,219m2,655m2,$1.74M,$2.13M,$650/w,$750/w,House 1926 219m2 655m2 Residential - A 35/8424 ,06 Feb 2019 Sold $1.64M,"23 Oct 2018 Listed for Sale For Sale $1,650,000 to $1,720,000",16 Sep 2013 Sold $1.18M
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/31a-milton-ave-eastwood-nsw-2122-2321815,"31a Milton Ave, Eastwood",4,2,1,123m2,727m2,$1.50M,$1.60M,$950/w,$1100/w,House 1950 123m2 727m2 Residence Residential - A 2/DP1100165 ,04 Feb 2019 Sold $1.40M,23 Dec 2014 Listed for Rent $500.00 per week,17 Dec 2014 Sold $1.36M
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/26-harley-cres-eastwood-nsw-2122-12672574,"26 Harley Cres, Eastwood",5,3,2,,721m2,$2.20M,$2.40M,$650/w,$750/w,House 1989 721m2 Residential - A 13/DP785281 ,30 Jan 2019 Sold $2.13M,30 Oct 2018 Listed for Sale Contact Agent,09 Feb 1989 Sold $265k
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/241-north-rd-eastwood-nsw-2122-13247330,"241 North Rd, Eastwood",3,2,1,,560m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 560m2 Residential - A 3/DP163886 ,30 Jan 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/21-darvall-rd-eastwood-nsw-2122-13773786,"21 Darvall Rd, Eastwood",4,2,3,,747m2,$1.80M,$2.00M,$650/w,$750/w,House 1981 747m2 Residential - A 1/DP509693 ,25 Feb 2019 Listed for Rent DEPOSIT TAKEN!,25 Jan 2019 Sold $1.67M,"07 Nov 2018 Listed for Sale $1,795,000"
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/1-cassia-pl-eastwood-nsw-2122-12943966,"1 Cassia Pl, Eastwood",4,2,2,,507m2,$1.60M,$1.80M,$750/w,$850/w,House 1972 507m2 Residential - A 1/DP239716 ,23 Jan 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/19-terry-rd-eastwood-nsw-2122-4694689,"19 Terry Rd, Eastwood",3,2,1,,682m2,$1.60M,$1.80M,$650/w,$750/w,House 1970 682m2 Residence Residential - A 10/16716 ,08 Oct 2019 Listed for Rent DEPOSIT TAKEN,07 Jan 2019 Sold ,24 Apr 2009 Sold $600k
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/22-milton-ave-eastwood-nsw-2122-20707069,"22 Milton Ave, Eastwood",-,-,-,,,,,$350/w,$425/w,House ,02 Jan 2019 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/23-clanalpine-st-eastwood-nsw-2122-4026556,"23 Clanalpine St, Eastwood",5,3,3,,1011m2,,,$500/w,$575/w,House 1998 1011m2 Residence Residential - A 46/4231 ,30 Dec 2018 Sold ,12 Dec 2008 Sold $90k,16 Sep 1998 Sold $522k
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/32-clanalpine-st-eastwood-nsw-2122-12793543,"32 Clanalpine St, Eastwood",5,3,3,,1006m2,,,$425/w,$500/w,House 1979 1006m2 Residential - A 3/DP5132 ,23 Dec 2018 Sold ,19 Apr 1979 Sold $86k,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/217-north-rd-eastwood-nsw-2122-13147282,"217 North Rd, Eastwood",3,1,1,,948m2,$1.80M,$2.00M,$575/w,$650/w,House 1970 948m2 Residential - A 9/DP20353 ,21 Dec 2018 Sold $1.30M,18 Nov 2018 Listed for Sale FOR SALE,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/7-deborah-pl-eastwood-nsw-2122-18947390,"7 Deborah Pl, Eastwood",4,2,2,153m2,582m2,$1.40M,$1.50M,$750/w,$850/w,House 1960 153m2 582m2 Residential - A 6/225956 ,21 Dec 2018 Sold $1.38M,17 Dec 2018 Listed for Rent $780-$830,05 Oct 2018 Listed for Sale Contact Agent
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/6-vanimo-pl-eastwood-nsw-2122-13486580,"6 Vanimo Pl, Eastwood",4,2,2,,575m2,$1.80M,$2.00M,$650/w,$750/w,House 1975 575m2 Residential - A 6/230287 ,20 Dec 2018 Sold ,04 Apr 1997 Sold $340k,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/19-clanalpine-st-eastwood-nsw-2122-13027357,"19 Clanalpine St, Eastwood",5,3,3,,1037m2,$2.60M,$2.80M,$750/w,$850/w,House 1980 1037m2 Residential - A 48/DP4231 ,18 Dec 2018 Sold $2.21M,18 Aug 1986 Sold $185k,25 Jan 1980 Sold $97k
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/6-eastwood-ave-eastwood-nsw-2122-13854404,"6 Eastwood Ave, Eastwood",3,1,1,,766m2,$1.60M,$1.80M,$425/w,$500/w,House 1979 766m2 Residential - A 4/DP7128 ,18 Dec 2018 Sold $1.50M,"21 Nov 2018 Listed for Sale $1,575,000",
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/34-lincoln-st-eastwood-nsw-2122-13503285,"34 Lincoln St, Eastwood",4,2,2,130m2,268m2,$1.40M,$1.50M,$650/w,$750/w,House 1998 130m2 268m2 Residential - A 5/DP875899 ,14 Dec 2018 Sold $1.20M,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/43-darvall-rd-eastwood-nsw-2122-12619041,"43 Darvall Rd, Eastwood",4,2,2,,775m2,$1.80M,$2.00M,$650/w,$750/w,House 1983 775m2 Residential - A B/DP324409 ,01 Mar 2019 Listed for Rent Deposit Taken,11 Dec 2018 Sold $1.67M,01 Aug 2018 Listed for Sale Expressions of Interest
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/1a-terry-rd-eastwood-nsw-2122-13403929,"1a Terry Rd, Eastwood",3,1,1,,235m2,$1.80M,$2.00M,$575/w,$650/w,House 1989 235m2 Residential - A B/DP315588 ,11 Dec 2018 Sold ,15 Dec 1989 Sold $183k,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/3a-hockley-rd-eastwood-nsw-2122-19855251,"3a Hockley Rd, Eastwood",4,2,1,204m2,359m2,$1.40M,$1.50M,$750/w,$850/w,House 2013 204m2 359m2 Residential - A 582/DP1178457 ,11 Dec 2018 Sold $1.31M,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/80-tarrants-ave-eastwood-nsw-2122-12915810,"80 Tarrants Ave, Eastwood",4,2,2,,1070m2,$2.20M,$2.40M,$350/w,$425/w,House 1910 1070m2 Residential - A 3/DP9822 ,07 Dec 2018 Sold $100,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/5-lansdowne-st-eastwood-nsw-2122-13307445,"5 Lansdowne St, Eastwood",3,2,2,,737m2,$1.60M,$1.80M,$500/w,$575/w,House 1978 737m2 Residential - A 3/DP11768 ,07 Dec 2018 Sold $813k,,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/16b-ward-st-eastwood-nsw-2122-20456437,"16b Ward St, Eastwood",4,2,2,,350m2,$1.80M,$2.00M,$750/w,$850/w,House 1980 350m2 ,05 Dec 2018 Sold $1,30 Oct 2017 Sold $1.95M,
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/14-third-ave-eastwood-nsw-2122-8229166,"14 Third Ave, Eastwood",3,1,2,,713m2,$2.00M,$2.20M,$650/w,$750/w,House 1909 713m2 Residential - A 2/1202104 ,05 Dec 2018 Sold $1.81M,28 Feb 2017 Sold $1.95M,29 Jan 2013 Rented $650
0,https://www.onthehouse.com.au/property/nsw/eastwood-2122/1-44-fourth-ave-eastwood-nsw-2122-12292974,"1/44 Fourth Ave, Eastwood",2,1,1,2m2,221m2,$800k,$900k,$425/w,$500/w,House 1989 2m2 221m2 Residential - A 1/SP34661 ,06 Jan 2020 Listed for Rent **DEPOSIT TAKEN**,23 Jan 2019 Listed for Rent $550.00,30 Nov 2018 Sold $770k
